STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00014732,"LAGUARDIA AIRPORT, NY US",11/16/2013,52,59,47
USW00014732,"LAGUARDIA AIRPORT, NY US",11/17/2013,53,60,49
USW00014732,"LAGUARDIA AIRPORT, NY US",11/18/2013,60,65,51
USW00014732,"LAGUARDIA AIRPORT, NY US",11/19/2013,48,51,37
USW00014732,"LAGUARDIA AIRPORT, NY US",11/20/2013,38,44,32
USW00014732,"LAGUARDIA AIRPORT, NY US",11/21/2013,42,52,36
USW00014732,"LAGUARDIA AIRPORT, NY US",11/22/2013,52,57,51
USW00014732,"LAGUARDIA AIRPORT, NY US",11/23/2013,47,55,31
USW00014732,"LAGUARDIA AIRPORT, NY US",11/24/2013,29,32,24
USW00014732,"LAGUARDIA AIRPORT, NY US",11/25/2013,28,35,24
USW00014732,"LAGUARDIA AIRPORT, NY US",11/26/2013,36,46,34
USW00014732,"LAGUARDIA AIRPORT, NY US",11/27/2013,48,60,36
USW00014732,"LAGUARDIA AIRPORT, NY US",11/28/2013,34,36,31
USW00014732,"LAGUARDIA AIRPORT, NY US",11/29/2013,34,39,30
USW00014732,"LAGUARDIA AIRPORT, NY US",11/30/2013,31,38,25
USW00014732,"LAGUARDIA AIRPORT, NY US",12/1/2013,41,49,37
USW00014732,"LAGUARDIA AIRPORT, NY US",12/2/2013,44,45,41
USW00014732,"LAGUARDIA AIRPORT, NY US",12/3/2013,44,53,38
USW00014732,"LAGUARDIA AIRPORT, NY US",12/4/2013,44,49,39
USW00014732,"LAGUARDIA AIRPORT, NY US",12/5/2013,49,58,46
USW00014732,"LAGUARDIA AIRPORT, NY US",12/6/2013,51,55,37
USW00014732,"LAGUARDIA AIRPORT, NY US",12/7/2013,38,41,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/8/2013,32,34,29
USW00014732,"LAGUARDIA AIRPORT, NY US",12/9/2013,35,39,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/10/2013,36,39,30
USW00014732,"LAGUARDIA AIRPORT, NY US",12/11/2013,31,34,27
USW00014732,"LAGUARDIA AIRPORT, NY US",12/12/2013,28,30,23
USW00014732,"LAGUARDIA AIRPORT, NY US",12/13/2013,28,35,24
USW00014732,"LAGUARDIA AIRPORT, NY US",12/14/2013,29,36,24
USW00014732,"LAGUARDIA AIRPORT, NY US",12/15/2013,34,39,30
USW00014732,"LAGUARDIA AIRPORT, NY US",12/16/2013,31,34,26
USW00014732,"LAGUARDIA AIRPORT, NY US",12/17/2013,27,32,24
USW00014732,"LAGUARDIA AIRPORT, NY US",12/18/2013,29,37,24
USW00014732,"LAGUARDIA AIRPORT, NY US",12/19/2013,37,48,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/20/2013,45,54,38
USW00014732,"LAGUARDIA AIRPORT, NY US",12/21/2013,54,60,50
USW00014732,"LAGUARDIA AIRPORT, NY US",12/22/2013,58,69,53
USW00014732,"LAGUARDIA AIRPORT, NY US",12/23/2013,58,62,42
USW00014732,"LAGUARDIA AIRPORT, NY US",12/24/2013,39,42,27
USW00014732,"LAGUARDIA AIRPORT, NY US",12/25/2013,26,31,19
USW00014732,"LAGUARDIA AIRPORT, NY US",12/26/2013,32,36,30
USW00014732,"LAGUARDIA AIRPORT, NY US",12/27/2013,36,40,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/28/2013,42,55,36
USW00014732,"LAGUARDIA AIRPORT, NY US",12/29/2013,45,48,40
USW00014732,"LAGUARDIA AIRPORT, NY US",12/30/2013,40,44,24
USW00014732,"LAGUARDIA AIRPORT, NY US",12/31/2013,26,32,21
USW00014732,"LAGUARDIA AIRPORT, NY US",1/1/2014,29,33,25
USW00014732,"LAGUARDIA AIRPORT, NY US",1/2/2014,29,32,18
USW00014732,"LAGUARDIA AIRPORT, NY US",1/3/2014,17,19,10
USW00014732,"LAGUARDIA AIRPORT, NY US",1/4/2014,16,28,9
USW00014732,"LAGUARDIA AIRPORT, NY US",1/5/2014,29,50,25
USW00014732,"LAGUARDIA AIRPORT, NY US",1/6/2014,45,53,20
USW00014732,"LAGUARDIA AIRPORT, NY US",1/7/2014,14,20,4
USW00014732,"LAGUARDIA AIRPORT, NY US",1/8/2014,13,26,9
USW00014732,"LAGUARDIA AIRPORT, NY US",1/9/2014,26,33,23
USW00014732,"LAGUARDIA AIRPORT, NY US",1/10/2014,30,35,27
USW00014732,"LAGUARDIA AIRPORT, NY US",1/11/2014,44,56,34
USW00014732,"LAGUARDIA AIRPORT, NY US",1/12/2014,48,54,39
USW00014732,"LAGUARDIA AIRPORT, NY US",1/13/2014,42,50,35
USW00014732,"LAGUARDIA AIRPORT, NY US",1/14/2014,46,50,43
USW00014732,"LAGUARDIA AIRPORT, NY US",1/15/2014,42,46,36
USW00014732,"LAGUARDIA AIRPORT, NY US",1/16/2014,39,41,36
USW00014732,"LAGUARDIA AIRPORT, NY US",1/17/2014,38,46,33
USW00014732,"LAGUARDIA AIRPORT, NY US",1/18/2014,38,39,29
USW00014732,"LAGUARDIA AIRPORT, NY US",1/19/2014,30,38,25
USW00014732,"LAGUARDIA AIRPORT, NY US",1/20/2014,40,46,32
USW00014732,"LAGUARDIA AIRPORT, NY US",1/21/2014,26,32,12
USW00014732,"LAGUARDIA AIRPORT, NY US",1/22/2014,13,18,7
USW00014732,"LAGUARDIA AIRPORT, NY US",1/23/2014,13,21,8
USW00014732,"LAGUARDIA AIRPORT, NY US",1/24/2014,16,20,11
USW00014732,"LAGUARDIA AIRPORT, NY US",1/25/2014,22,27,19
USW00014732,"LAGUARDIA AIRPORT, NY US",1/26/2014,22,32,18
USW00014732,"LAGUARDIA AIRPORT, NY US",1/27/2014,34,44,21
USW00014732,"LAGUARDIA AIRPORT, NY US",1/28/2014,18,21,13
USW00014732,"LAGUARDIA AIRPORT, NY US",1/29/2014,18,23,14
USW00014732,"LAGUARDIA AIRPORT, NY US",1/30/2014,22,29,18
USW00014732,"LAGUARDIA AIRPORT, NY US",1/31/2014,31,39,26
USW00014732,"LAGUARDIA AIRPORT, NY US",2/1/2014,38,44,32
USW00014732,"LAGUARDIA AIRPORT, NY US",2/2/2014,40,55,30
USW00014732,"LAGUARDIA AIRPORT, NY US",2/3/2014,36,42,29
USW00014732,"LAGUARDIA AIRPORT, NY US",2/4/2014,30,36,25
USW00014732,"LAGUARDIA AIRPORT, NY US",2/5/2014,31,34,29
USW00014732,"LAGUARDIA AIRPORT, NY US",2/6/2014,28,30,22
USW00014732,"LAGUARDIA AIRPORT, NY US",2/7/2014,29,33,25
USW00014732,"LAGUARDIA AIRPORT, NY US",2/8/2014,27,29,22
USW00014732,"LAGUARDIA AIRPORT, NY US",2/9/2014,26,29,21
USW00014732,"LAGUARDIA AIRPORT, NY US",2/10/2014,26,29,22
USW00014732,"LAGUARDIA AIRPORT, NY US",2/11/2014,23,26,18
USW00014732,"LAGUARDIA AIRPORT, NY US",2/12/2014,19,25,14
USW00014732,"LAGUARDIA AIRPORT, NY US",2/13/2014,29,36,24
USW00014732,"LAGUARDIA AIRPORT, NY US",2/14/2014,35,40,31
USW00014732,"LAGUARDIA AIRPORT, NY US",2/15/2014,35,37,28
USW00014732,"LAGUARDIA AIRPORT, NY US",2/16/2014,27,30,22
USW00014732,"LAGUARDIA AIRPORT, NY US",2/17/2014,24,33,19
USW00014732,"LAGUARDIA AIRPORT, NY US",2/18/2014,31,40,25
USW00014732,"LAGUARDIA AIRPORT, NY US",2/19/2014,36,45,28
USW00014732,"LAGUARDIA AIRPORT, NY US",2/20/2014,42,50,35
USW00014732,"LAGUARDIA AIRPORT, NY US",2/21/2014,37,48,34
USW00014732,"LAGUARDIA AIRPORT, NY US",2/22/2014,45,55,38
USW00014732,"LAGUARDIA AIRPORT, NY US",2/23/2014,48,54,39
USW00014732,"LAGUARDIA AIRPORT, NY US",2/24/2014,40,44,27
USW00014732,"LAGUARDIA AIRPORT, NY US",2/25/2014,29,33,24
USW00014732,"LAGUARDIA AIRPORT, NY US",2/26/2014,28,32,21
USW00014732,"LAGUARDIA AIRPORT, NY US",2/27/2014,25,33,15
USW00014732,"LAGUARDIA AIRPORT, NY US",2/28/2014,17,24,10
USW00014732,"LAGUARDIA AIRPORT, NY US",3/1/2014,27,38,21
USW00014732,"LAGUARDIA AIRPORT, NY US",3/2/2014,37,39,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/3/2014,26,32,19
USW00014732,"LAGUARDIA AIRPORT, NY US",3/4/2014,20,30,13
USW00014732,"LAGUARDIA AIRPORT, NY US",3/5/2014,31,37,26
USW00014732,"LAGUARDIA AIRPORT, NY US",3/6/2014,24,30,16
USW00014732,"LAGUARDIA AIRPORT, NY US",3/7/2014,29,36,26
USW00014732,"LAGUARDIA AIRPORT, NY US",3/8/2014,42,56,35
USW00014732,"LAGUARDIA AIRPORT, NY US",3/9/2014,41,43,35
USW00014732,"LAGUARDIA AIRPORT, NY US",3/10/2014,42,51,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/11/2014,52,65,45
USW00014732,"LAGUARDIA AIRPORT, NY US",3/12/2014,48,54,33
USW00014732,"LAGUARDIA AIRPORT, NY US",3/13/2014,29,33,19
USW00014732,"LAGUARDIA AIRPORT, NY US",3/14/2014,30,44,22
USW00014732,"LAGUARDIA AIRPORT, NY US",3/15/2014,48,58,40
USW00014732,"LAGUARDIA AIRPORT, NY US",3/16/2014,38,41,30
USW00014732,"LAGUARDIA AIRPORT, NY US",3/17/2014,28,33,23
USW00014732,"LAGUARDIA AIRPORT, NY US",3/18/2014,32,41,27
USW00014732,"LAGUARDIA AIRPORT, NY US",3/19/2014,36,47,31
USW00014732,"LAGUARDIA AIRPORT, NY US",3/20/2014,45,53,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/21/2014,44,50,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/22/2014,48,63,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/23/2014,42,42,27
USW00014732,"LAGUARDIA AIRPORT, NY US",3/24/2014,28,34,22
USW00014732,"LAGUARDIA AIRPORT, NY US",3/25/2014,32,38,26
USW00014732,"LAGUARDIA AIRPORT, NY US",3/26/2014,33,35,25
USW00014732,"LAGUARDIA AIRPORT, NY US",3/27/2014,30,42,23
USW00014732,"LAGUARDIA AIRPORT, NY US",3/28/2014,45,60,38
USW00014732,"LAGUARDIA AIRPORT, NY US",3/29/2014,48,55,41
USW00014732,"LAGUARDIA AIRPORT, NY US",3/30/2014,44,47,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/31/2014,42,54,36
USW00014732,"LAGUARDIA AIRPORT, NY US",4/1/2014,46,59,39
USW00014732,"LAGUARDIA AIRPORT, NY US",4/2/2014,46,53,41
USW00014732,"LAGUARDIA AIRPORT, NY US",4/3/2014,51,64,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/4/2014,45,47,39
USW00014732,"LAGUARDIA AIRPORT, NY US",4/5/2014,45,54,39
USW00014732,"LAGUARDIA AIRPORT, NY US",4/6/2014,45,59,37
USW00014732,"LAGUARDIA AIRPORT, NY US",4/7/2014,46,53,41
USW00014732,"LAGUARDIA AIRPORT, NY US",4/8/2014,51,65,43
USW00014732,"LAGUARDIA AIRPORT, NY US",4/9/2014,51,59,44
USW00014732,"LAGUARDIA AIRPORT, NY US",4/10/2014,50,58,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/11/2014,59,74,50
USW00014732,"LAGUARDIA AIRPORT, NY US",4/12/2014,59,72,49
USW00014732,"LAGUARDIA AIRPORT, NY US",4/13/2014,60,74,50
USW00014732,"LAGUARDIA AIRPORT, NY US",4/14/2014,62,72,54
USW00014732,"LAGUARDIA AIRPORT, NY US",4/15/2014,57,62,34
USW00014732,"LAGUARDIA AIRPORT, NY US",4/16/2014,39,47,32
USW00014732,"LAGUARDIA AIRPORT, NY US",4/17/2014,41,47,36
USW00014732,"LAGUARDIA AIRPORT, NY US",4/18/2014,40,47,35
USW00014732,"LAGUARDIA AIRPORT, NY US",4/19/2014,51,65,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/20/2014,52,55,44
USW00014732,"LAGUARDIA AIRPORT, NY US",4/21/2014,50,63,41
USW00014732,"LAGUARDIA AIRPORT, NY US",4/22/2014,56,66,50
USW00014732,"LAGUARDIA AIRPORT, NY US",4/23/2014,56,62,45
USW00014732,"LAGUARDIA AIRPORT, NY US",4/24/2014,49,60,43
USW00014732,"LAGUARDIA AIRPORT, NY US",4/25/2014,52,60,45
USW00014732,"LAGUARDIA AIRPORT, NY US",4/26/2014,52,64,45
USW00014732,"LAGUARDIA AIRPORT, NY US",4/27/2014,51,57,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/28/2014,54,64,46
USW00014732,"LAGUARDIA AIRPORT, NY US",4/29/2014,50,51,43
USW00014732,"LAGUARDIA AIRPORT, NY US",4/30/2014,44,49,42
USW00014732,"LAGUARDIA AIRPORT, NY US",5/1/2014,59,77,49
USW00014732,"LAGUARDIA AIRPORT, NY US",5/2/2014,63,68,55
USW00014732,"LAGUARDIA AIRPORT, NY US",5/3/2014,62,69,54
USW00014732,"LAGUARDIA AIRPORT, NY US",5/4/2014,59,64,54
USW00014732,"LAGUARDIA AIRPORT, NY US",5/5/2014,58,67,50
USW00014732,"LAGUARDIA AIRPORT, NY US",5/6/2014,59,68,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/7/2014,59,68,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/8/2014,56,58,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/9/2014,55,65,52
USW00014732,"LAGUARDIA AIRPORT, NY US",5/10/2014,65,82,55
USW00014732,"LAGUARDIA AIRPORT, NY US",5/11/2014,69,81,62
USW00014732,"LAGUARDIA AIRPORT, NY US",5/12/2014,73,82,64
USW00014732,"LAGUARDIA AIRPORT, NY US",5/13/2014,66,71,52
USW00014732,"LAGUARDIA AIRPORT, NY US",5/14/2014,56,68,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/15/2014,61,75,54
USW00014732,"LAGUARDIA AIRPORT, NY US",5/16/2014,67,71,60
USW00014732,"LAGUARDIA AIRPORT, NY US",5/17/2014,62,70,54
USW00014732,"LAGUARDIA AIRPORT, NY US",5/18/2014,60,65,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/19/2014,60,70,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/20/2014,65,77,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/21/2014,70,75,63
USW00014732,"LAGUARDIA AIRPORT, NY US",5/22/2014,63,65,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/23/2014,60,68,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/24/2014,60,68,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/25/2014,65,81,56
USW00014732,"LAGUARDIA AIRPORT, NY US",5/26/2014,75,87,66
USW00014732,"LAGUARDIA AIRPORT, NY US",5/27/2014,80,86,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/28/2014,61,60,53
USW00014732,"LAGUARDIA AIRPORT, NY US",5/29/2014,56,63,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/30/2014,63,76,56
USW00014732,"LAGUARDIA AIRPORT, NY US",5/31/2014,64,70,58
USW00014732,"LAGUARDIA AIRPORT, NY US",6/1/2014,65,77,57
USW00014732,"LAGUARDIA AIRPORT, NY US",6/2/2014,70,79,61
USW00014732,"LAGUARDIA AIRPORT, NY US",6/3/2014,76,85,64
USW00014732,"LAGUARDIA AIRPORT, NY US",6/4/2014,69,81,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/5/2014,67,76,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/6/2014,68,76,61
USW00014732,"LAGUARDIA AIRPORT, NY US",6/7/2014,71,82,63
USW00014732,"LAGUARDIA AIRPORT, NY US",6/8/2014,76,85,68
USW00014732,"LAGUARDIA AIRPORT, NY US",6/9/2014,68,73,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/10/2014,67,75,63
USW00014732,"LAGUARDIA AIRPORT, NY US",6/11/2014,66,68,61
USW00014732,"LAGUARDIA AIRPORT, NY US",6/12/2014,64,76,59
USW00014732,"LAGUARDIA AIRPORT, NY US",6/13/2014,66,76,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/14/2014,70,74,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/15/2014,68,79,61
USW00014732,"LAGUARDIA AIRPORT, NY US",6/16/2014,72,81,64
USW00014732,"LAGUARDIA AIRPORT, NY US",6/17/2014,77,88,70
USW00014732,"LAGUARDIA AIRPORT, NY US",6/18/2014,83,88,75
USW00014732,"LAGUARDIA AIRPORT, NY US",6/19/2014,75,79,68
USW00014732,"LAGUARDIA AIRPORT, NY US",6/20/2014,73,80,66
USW00014732,"LAGUARDIA AIRPORT, NY US",6/21/2014,70,76,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/22/2014,70,77,64
USW00014732,"LAGUARDIA AIRPORT, NY US",6/23/2014,73,82,67
USW00014732,"LAGUARDIA AIRPORT, NY US",6/24/2014,74,81,69
USW00014732,"LAGUARDIA AIRPORT, NY US",6/25/2014,75,84,71
USW00014732,"LAGUARDIA AIRPORT, NY US",6/26/2014,78,86,69
USW00014732,"LAGUARDIA AIRPORT, NY US",6/27/2014,74,82,68
USW00014732,"LAGUARDIA AIRPORT, NY US",6/28/2014,76,87,69
USW00014732,"LAGUARDIA AIRPORT, NY US",6/29/2014,75,82,70
USW00014732,"LAGUARDIA AIRPORT, NY US",6/30/2014,76,84,69
USW00014732,"LAGUARDIA AIRPORT, NY US",7/1/2014,79,88,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/2/2014,82,91,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/3/2014,79,89,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/4/2014,71,74,65
USW00014732,"LAGUARDIA AIRPORT, NY US",7/5/2014,72,83,65
USW00014732,"LAGUARDIA AIRPORT, NY US",7/6/2014,78,87,69
USW00014732,"LAGUARDIA AIRPORT, NY US",7/7/2014,81,92,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/8/2014,84,93,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/9/2014,80,88,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/10/2014,76,82,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/11/2014,77,85,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/12/2014,77,86,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/13/2014,75,82,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/14/2014,77,85,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/15/2014,76,88,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/16/2014,74,83,68
USW00014732,"LAGUARDIA AIRPORT, NY US",7/17/2014,75,83,68
USW00014732,"LAGUARDIA AIRPORT, NY US",7/18/2014,75,82,68
USW00014732,"LAGUARDIA AIRPORT, NY US",7/19/2014,73,77,68
USW00014732,"LAGUARDIA AIRPORT, NY US",7/20/2014,71,76,67
USW00014732,"LAGUARDIA AIRPORT, NY US",7/21/2014,74,84,67
USW00014732,"LAGUARDIA AIRPORT, NY US",7/22/2014,78,87,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/23/2014,80,89,74
USW00014732,"LAGUARDIA AIRPORT, NY US",7/24/2014,77,81,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/25/2014,75,83,67
USW00014732,"LAGUARDIA AIRPORT, NY US",7/26/2014,76,82,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/27/2014,78,88,72
USW00014732,"LAGUARDIA AIRPORT, NY US",7/28/2014,78,84,68
USW00014732,"LAGUARDIA AIRPORT, NY US",7/29/2014,71,76,65
USW00014732,"LAGUARDIA AIRPORT, NY US",7/30/2014,72,83,65
USW00014732,"LAGUARDIA AIRPORT, NY US",7/31/2014,75,82,70
USW00014732,"LAGUARDIA AIRPORT, NY US",8/1/2014,77,86,72
USW00014732,"LAGUARDIA AIRPORT, NY US",8/2/2014,71,74,65
USW00014732,"LAGUARDIA AIRPORT, NY US",8/3/2014,70,76,66
USW00014732,"LAGUARDIA AIRPORT, NY US",8/4/2014,75,84,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/5/2014,80,89,73
USW00014732,"LAGUARDIA AIRPORT, NY US",8/6/2014,77,84,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/7/2014,75,83,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/8/2014,74,82,66
USW00014732,"LAGUARDIA AIRPORT, NY US",8/9/2014,78,87,70
USW00014732,"LAGUARDIA AIRPORT, NY US",8/10/2014,79,87,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/11/2014,80,87,74
USW00014732,"LAGUARDIA AIRPORT, NY US",8/12/2014,76,80,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/13/2014,73,86,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/14/2014,72,79,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/15/2014,70,73,63
USW00014732,"LAGUARDIA AIRPORT, NY US",8/16/2014,72,79,66
USW00014732,"LAGUARDIA AIRPORT, NY US",8/17/2014,75,83,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/18/2014,73,81,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/19/2014,72,80,65
USW00014732,"LAGUARDIA AIRPORT, NY US",8/20/2014,75,84,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/21/2014,75,81,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/22/2014,71,76,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/23/2014,70,75,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/24/2014,72,80,65
USW00014732,"LAGUARDIA AIRPORT, NY US",8/25/2014,75,86,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/26/2014,79,86,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/27/2014,79,89,72
USW00014732,"LAGUARDIA AIRPORT, NY US",8/28/2014,76,80,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/29/2014,70,79,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/30/2014,72,77,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/31/2014,77,92,73
USW00014732,"LAGUARDIA AIRPORT, NY US",9/1/2014,80,88,76
USW00014732,"LAGUARDIA AIRPORT, NY US",9/2/2014,84,93,79
USW00014732,"LAGUARDIA AIRPORT, NY US",9/3/2014,80,86,73
USW00014732,"LAGUARDIA AIRPORT, NY US",9/4/2014,78,86,71
USW00014732,"LAGUARDIA AIRPORT, NY US",9/5/2014,78,85,73
USW00014732,"LAGUARDIA AIRPORT, NY US",9/6/2014,81,91,68
USW00014732,"LAGUARDIA AIRPORT, NY US",9/7/2014,73,80,66
USW00014732,"LAGUARDIA AIRPORT, NY US",9/8/2014,71,77,65
USW00014732,"LAGUARDIA AIRPORT, NY US",9/9/2014,68,73,64
USW00014732,"LAGUARDIA AIRPORT, NY US",9/10/2014,69,77,63
USW00014732,"LAGUARDIA AIRPORT, NY US",9/11/2014,74,84,69
USW00014732,"LAGUARDIA AIRPORT, NY US",9/12/2014,71,76,62
USW00014732,"LAGUARDIA AIRPORT, NY US",9/13/2014,65,70,61
USW00014732,"LAGUARDIA AIRPORT, NY US",9/14/2014,62,71,55
USW00014732,"LAGUARDIA AIRPORT, NY US",9/15/2014,64,73,55
USW00014732,"LAGUARDIA AIRPORT, NY US",9/16/2014,64,70,58
USW00014732,"LAGUARDIA AIRPORT, NY US",9/17/2014,66,73,59
USW00014732,"LAGUARDIA AIRPORT, NY US",9/18/2014,68,75,59
USW00014732,"LAGUARDIA AIRPORT, NY US",9/19/2014,62,66,55
USW00014732,"LAGUARDIA AIRPORT, NY US",9/20/2014,65,74,58
USW00014732,"LAGUARDIA AIRPORT, NY US",9/21/2014,70,77,67
USW00014732,"LAGUARDIA AIRPORT, NY US",9/22/2014,69,72,57
USW00014732,"LAGUARDIA AIRPORT, NY US",9/23/2014,61,73,54
USW00014732,"LAGUARDIA AIRPORT, NY US",9/24/2014,65,70,60
USW00014732,"LAGUARDIA AIRPORT, NY US",9/25/2014,63,64,58
USW00014732,"LAGUARDIA AIRPORT, NY US",9/26/2014,66,77,60
USW00014732,"LAGUARDIA AIRPORT, NY US",9/27/2014,73,83,65
USW00014732,"LAGUARDIA AIRPORT, NY US",9/28/2014,73,84,65
USW00014732,"LAGUARDIA AIRPORT, NY US",9/29/2014,73,79,69
USW00014732,"LAGUARDIA AIRPORT, NY US",9/30/2014,69,71,62
USW00014732,"LAGUARDIA AIRPORT, NY US",10/1/2014,63,66,60
USW00014732,"LAGUARDIA AIRPORT, NY US",10/2/2014,63,68,60
USW00014732,"LAGUARDIA AIRPORT, NY US",10/3/2014,62,69,57
USW00014732,"LAGUARDIA AIRPORT, NY US",10/4/2014,65,71,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/5/2014,54,61,47
USW00014732,"LAGUARDIA AIRPORT, NY US",10/6/2014,59,71,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/7/2014,67,72,65
USW00014732,"LAGUARDIA AIRPORT, NY US",10/8/2014,68,73,63
USW00014732,"LAGUARDIA AIRPORT, NY US",10/9/2014,64,69,58
USW00014732,"LAGUARDIA AIRPORT, NY US",10/10/2014,60,64,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/11/2014,56,60,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/12/2014,55,62,49
USW00014732,"LAGUARDIA AIRPORT, NY US",10/13/2014,59,66,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/14/2014,68,76,64
USW00014732,"LAGUARDIA AIRPORT, NY US",10/15/2014,72,78,68
USW00014732,"LAGUARDIA AIRPORT, NY US",10/16/2014,70,72,62
USW00014732,"LAGUARDIA AIRPORT, NY US",10/17/2014,66,72,61
USW00014732,"LAGUARDIA AIRPORT, NY US",10/18/2014,64,70,57
USW00014732,"LAGUARDIA AIRPORT, NY US",10/19/2014,54,57,45
USW00014732,"LAGUARDIA AIRPORT, NY US",10/20/2014,50,61,44
USW00014732,"LAGUARDIA AIRPORT, NY US",10/21/2014,60,68,55
USW00014732,"LAGUARDIA AIRPORT, NY US",10/22/2014,57,59,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/23/2014,52,53,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/24/2014,55,62,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/25/2014,59,68,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/26/2014,60,62,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/27/2014,57,64,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/28/2014,60,72,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/29/2014,64,72,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/30/2014,54,58,49
USW00014732,"LAGUARDIA AIRPORT, NY US",10/31/2014,50,55,45
USW00014732,"LAGUARDIA AIRPORT, NY US",11/1/2014,48,48,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/2/2014,45,48,42
USW00014732,"LAGUARDIA AIRPORT, NY US",11/3/2014,48,62,41
USW00014732,"LAGUARDIA AIRPORT, NY US",11/4/2014,60,69,55
USW00014732,"LAGUARDIA AIRPORT, NY US",11/5/2014,61,64,57
USW00014732,"LAGUARDIA AIRPORT, NY US",11/6/2014,53,59,48
USW00014732,"LAGUARDIA AIRPORT, NY US",11/7/2014,50,52,41
USW00014732,"LAGUARDIA AIRPORT, NY US",11/8/2014,42,48,38
