"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"LMP Gestational Age Weekly"	"LMP Gestational Age Weekly Code"	Births
	"2008"	"2008"	"January"	"1"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"January"	"1"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"January"	"1"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"January"	"1"	"22 weeks"	"22"	10
	"2008"	"2008"	"January"	"1"	"23 weeks"	"23"	Suppressed
	"2008"	"2008"	"January"	"1"	"24 weeks"	"24"	17
	"2008"	"2008"	"January"	"1"	"25 weeks"	"25"	22
	"2008"	"2008"	"January"	"1"	"26 weeks"	"26"	32
	"2008"	"2008"	"January"	"1"	"27 weeks"	"27"	29
	"2008"	"2008"	"January"	"1"	"28 weeks"	"28"	38
	"2008"	"2008"	"January"	"1"	"29 weeks"	"29"	45
	"2008"	"2008"	"January"	"1"	"30 weeks"	"30"	58
	"2008"	"2008"	"January"	"1"	"31 weeks"	"31"	80
	"2008"	"2008"	"January"	"1"	"32 weeks"	"32"	111
	"2008"	"2008"	"January"	"1"	"33 weeks"	"33"	182
	"2008"	"2008"	"January"	"1"	"34 weeks"	"34"	303
	"2008"	"2008"	"January"	"1"	"35 weeks"	"35"	446
	"2008"	"2008"	"January"	"1"	"36 weeks"	"36"	824
	"2008"	"2008"	"January"	"1"	"37 weeks"	"37"	1634
	"2008"	"2008"	"January"	"1"	"38 weeks"	"38"	3345
	"2008"	"2008"	"January"	"1"	"39 weeks"	"39"	5143
	"2008"	"2008"	"January"	"1"	"40 weeks"	"40"	4338
	"2008"	"2008"	"January"	"1"	"41 weeks"	"41"	1975
	"2008"	"2008"	"January"	"1"	"42 weeks"	"42"	647
	"2008"	"2008"	"January"	"1"	"43 weeks"	"43"	303
	"2008"	"2008"	"January"	"1"	"44 weeks"	"44"	165
	"2008"	"2008"	"January"	"1"	"45 weeks"	"45"	89
	"2008"	"2008"	"January"	"1"	"46 weeks"	"46"	38
	"2008"	"2008"	"January"	"1"	"47 weeks"	"47"	22
	"2008"	"2008"	"January"	"1"	"Unknown or Not Stated"	"99"	22
"Total"	"2008"	"2008"	"January"	"1"			19943
	"2008"	"2008"	"February"	"2"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"February"	"2"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"February"	"2"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"February"	"2"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"February"	"2"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"February"	"2"	"22 weeks"	"22"	14
	"2008"	"2008"	"February"	"2"	"23 weeks"	"23"	12
	"2008"	"2008"	"February"	"2"	"24 weeks"	"24"	17
	"2008"	"2008"	"February"	"2"	"25 weeks"	"25"	15
	"2008"	"2008"	"February"	"2"	"26 weeks"	"26"	27
	"2008"	"2008"	"February"	"2"	"27 weeks"	"27"	19
	"2008"	"2008"	"February"	"2"	"28 weeks"	"28"	26
	"2008"	"2008"	"February"	"2"	"29 weeks"	"29"	38
	"2008"	"2008"	"February"	"2"	"30 weeks"	"30"	39
	"2008"	"2008"	"February"	"2"	"31 weeks"	"31"	75
	"2008"	"2008"	"February"	"2"	"32 weeks"	"32"	82
	"2008"	"2008"	"February"	"2"	"33 weeks"	"33"	149
	"2008"	"2008"	"February"	"2"	"34 weeks"	"34"	280
	"2008"	"2008"	"February"	"2"	"35 weeks"	"35"	458
	"2008"	"2008"	"February"	"2"	"36 weeks"	"36"	713
	"2008"	"2008"	"February"	"2"	"37 weeks"	"37"	1520
	"2008"	"2008"	"February"	"2"	"38 weeks"	"38"	3241
	"2008"	"2008"	"February"	"2"	"39 weeks"	"39"	4993
	"2008"	"2008"	"February"	"2"	"40 weeks"	"40"	4175
	"2008"	"2008"	"February"	"2"	"41 weeks"	"41"	1882
	"2008"	"2008"	"February"	"2"	"42 weeks"	"42"	567
	"2008"	"2008"	"February"	"2"	"43 weeks"	"43"	271
	"2008"	"2008"	"February"	"2"	"44 weeks"	"44"	138
	"2008"	"2008"	"February"	"2"	"45 weeks"	"45"	73
	"2008"	"2008"	"February"	"2"	"46 weeks"	"46"	28
	"2008"	"2008"	"February"	"2"	"47 weeks"	"47"	28
	"2008"	"2008"	"February"	"2"	"Unknown or Not Stated"	"99"	14
"Total"	"2008"	"2008"	"February"	"2"			18911
	"2008"	"2008"	"March"	"3"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"March"	"3"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"March"	"3"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"March"	"3"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"March"	"3"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"March"	"3"	"22 weeks"	"22"	10
	"2008"	"2008"	"March"	"3"	"23 weeks"	"23"	10
	"2008"	"2008"	"March"	"3"	"24 weeks"	"24"	14
	"2008"	"2008"	"March"	"3"	"25 weeks"	"25"	24
	"2008"	"2008"	"March"	"3"	"26 weeks"	"26"	18
	"2008"	"2008"	"March"	"3"	"27 weeks"	"27"	36
	"2008"	"2008"	"March"	"3"	"28 weeks"	"28"	33
	"2008"	"2008"	"March"	"3"	"29 weeks"	"29"	40
	"2008"	"2008"	"March"	"3"	"30 weeks"	"30"	69
	"2008"	"2008"	"March"	"3"	"31 weeks"	"31"	64
	"2008"	"2008"	"March"	"3"	"32 weeks"	"32"	97
	"2008"	"2008"	"March"	"3"	"33 weeks"	"33"	143
	"2008"	"2008"	"March"	"3"	"34 weeks"	"34"	206
	"2008"	"2008"	"March"	"3"	"35 weeks"	"35"	437
	"2008"	"2008"	"March"	"3"	"36 weeks"	"36"	755
	"2008"	"2008"	"March"	"3"	"37 weeks"	"37"	1650
	"2008"	"2008"	"March"	"3"	"38 weeks"	"38"	3425
	"2008"	"2008"	"March"	"3"	"39 weeks"	"39"	5354
	"2008"	"2008"	"March"	"3"	"40 weeks"	"40"	4334
	"2008"	"2008"	"March"	"3"	"41 weeks"	"41"	2024
	"2008"	"2008"	"March"	"3"	"42 weeks"	"42"	605
	"2008"	"2008"	"March"	"3"	"43 weeks"	"43"	289
	"2008"	"2008"	"March"	"3"	"44 weeks"	"44"	145
	"2008"	"2008"	"March"	"3"	"45 weeks"	"45"	51
	"2008"	"2008"	"March"	"3"	"46 weeks"	"46"	35
	"2008"	"2008"	"March"	"3"	"47 weeks"	"47"	19
	"2008"	"2008"	"March"	"3"	"Unknown or Not Stated"	"99"	15
"Total"	"2008"	"2008"	"March"	"3"			19916
	"2008"	"2008"	"April"	"4"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"April"	"4"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"April"	"4"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"April"	"4"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"April"	"4"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"April"	"4"	"22 weeks"	"22"	Suppressed
	"2008"	"2008"	"April"	"4"	"23 weeks"	"23"	Suppressed
	"2008"	"2008"	"April"	"4"	"24 weeks"	"24"	21
	"2008"	"2008"	"April"	"4"	"25 weeks"	"25"	21
	"2008"	"2008"	"April"	"4"	"26 weeks"	"26"	26
	"2008"	"2008"	"April"	"4"	"27 weeks"	"27"	23
	"2008"	"2008"	"April"	"4"	"28 weeks"	"28"	37
	"2008"	"2008"	"April"	"4"	"29 weeks"	"29"	49
	"2008"	"2008"	"April"	"4"	"30 weeks"	"30"	58
	"2008"	"2008"	"April"	"4"	"31 weeks"	"31"	67
	"2008"	"2008"	"April"	"4"	"32 weeks"	"32"	93
	"2008"	"2008"	"April"	"4"	"33 weeks"	"33"	137
	"2008"	"2008"	"April"	"4"	"34 weeks"	"34"	263
	"2008"	"2008"	"April"	"4"	"35 weeks"	"35"	416
	"2008"	"2008"	"April"	"4"	"36 weeks"	"36"	757
	"2008"	"2008"	"April"	"4"	"37 weeks"	"37"	1524
	"2008"	"2008"	"April"	"4"	"38 weeks"	"38"	3242
	"2008"	"2008"	"April"	"4"	"39 weeks"	"39"	5306
	"2008"	"2008"	"April"	"4"	"40 weeks"	"40"	4359
	"2008"	"2008"	"April"	"4"	"41 weeks"	"41"	2081
	"2008"	"2008"	"April"	"4"	"42 weeks"	"42"	620
	"2008"	"2008"	"April"	"4"	"43 weeks"	"43"	298
	"2008"	"2008"	"April"	"4"	"44 weeks"	"44"	153
	"2008"	"2008"	"April"	"4"	"45 weeks"	"45"	81
	"2008"	"2008"	"April"	"4"	"46 weeks"	"46"	33
	"2008"	"2008"	"April"	"4"	"47 weeks"	"47"	21
	"2008"	"2008"	"April"	"4"	"Unknown or Not Stated"	"99"	20
"Total"	"2008"	"2008"	"April"	"4"			19731
	"2008"	"2008"	"May"	"5"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"May"	"5"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"May"	"5"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"May"	"5"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"May"	"5"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"May"	"5"	"22 weeks"	"22"	10
	"2008"	"2008"	"May"	"5"	"23 weeks"	"23"	Suppressed
	"2008"	"2008"	"May"	"5"	"24 weeks"	"24"	15
	"2008"	"2008"	"May"	"5"	"25 weeks"	"25"	25
	"2008"	"2008"	"May"	"5"	"26 weeks"	"26"	20
	"2008"	"2008"	"May"	"5"	"27 weeks"	"27"	30
	"2008"	"2008"	"May"	"5"	"28 weeks"	"28"	38
	"2008"	"2008"	"May"	"5"	"29 weeks"	"29"	46
	"2008"	"2008"	"May"	"5"	"30 weeks"	"30"	62
	"2008"	"2008"	"May"	"5"	"31 weeks"	"31"	101
	"2008"	"2008"	"May"	"5"	"32 weeks"	"32"	118
	"2008"	"2008"	"May"	"5"	"33 weeks"	"33"	144
	"2008"	"2008"	"May"	"5"	"34 weeks"	"34"	267
	"2008"	"2008"	"May"	"5"	"35 weeks"	"35"	449
	"2008"	"2008"	"May"	"5"	"36 weeks"	"36"	815
	"2008"	"2008"	"May"	"5"	"37 weeks"	"37"	1580
	"2008"	"2008"	"May"	"5"	"38 weeks"	"38"	3346
	"2008"	"2008"	"May"	"5"	"39 weeks"	"39"	5554
	"2008"	"2008"	"May"	"5"	"40 weeks"	"40"	4628
	"2008"	"2008"	"May"	"5"	"41 weeks"	"41"	2115
	"2008"	"2008"	"May"	"5"	"42 weeks"	"42"	638
	"2008"	"2008"	"May"	"5"	"43 weeks"	"43"	324
	"2008"	"2008"	"May"	"5"	"44 weeks"	"44"	147
	"2008"	"2008"	"May"	"5"	"45 weeks"	"45"	69
	"2008"	"2008"	"May"	"5"	"46 weeks"	"46"	32
	"2008"	"2008"	"May"	"5"	"47 weeks"	"47"	26
	"2008"	"2008"	"May"	"5"	"Unknown or Not Stated"	"99"	12
"Total"	"2008"	"2008"	"May"	"5"			20638
	"2008"	"2008"	"June"	"6"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"June"	"6"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"June"	"6"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"June"	"6"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"June"	"6"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"June"	"6"	"22 weeks"	"22"	Suppressed
	"2008"	"2008"	"June"	"6"	"23 weeks"	"23"	11
	"2008"	"2008"	"June"	"6"	"24 weeks"	"24"	19
	"2008"	"2008"	"June"	"6"	"25 weeks"	"25"	22
	"2008"	"2008"	"June"	"6"	"26 weeks"	"26"	21
	"2008"	"2008"	"June"	"6"	"27 weeks"	"27"	27
	"2008"	"2008"	"June"	"6"	"28 weeks"	"28"	32
	"2008"	"2008"	"June"	"6"	"29 weeks"	"29"	41
	"2008"	"2008"	"June"	"6"	"30 weeks"	"30"	61
	"2008"	"2008"	"June"	"6"	"31 weeks"	"31"	87
	"2008"	"2008"	"June"	"6"	"32 weeks"	"32"	113
	"2008"	"2008"	"June"	"6"	"33 weeks"	"33"	160
	"2008"	"2008"	"June"	"6"	"34 weeks"	"34"	275
	"2008"	"2008"	"June"	"6"	"35 weeks"	"35"	423
	"2008"	"2008"	"June"	"6"	"36 weeks"	"36"	766
	"2008"	"2008"	"June"	"6"	"37 weeks"	"37"	1556
	"2008"	"2008"	"June"	"6"	"38 weeks"	"38"	3454
	"2008"	"2008"	"June"	"6"	"39 weeks"	"39"	5446
	"2008"	"2008"	"June"	"6"	"40 weeks"	"40"	4356
	"2008"	"2008"	"June"	"6"	"41 weeks"	"41"	2031
	"2008"	"2008"	"June"	"6"	"42 weeks"	"42"	581
	"2008"	"2008"	"June"	"6"	"43 weeks"	"43"	285
	"2008"	"2008"	"June"	"6"	"44 weeks"	"44"	132
	"2008"	"2008"	"June"	"6"	"45 weeks"	"45"	52
	"2008"	"2008"	"June"	"6"	"46 weeks"	"46"	33
	"2008"	"2008"	"June"	"6"	"47 weeks"	"47"	27
	"2008"	"2008"	"June"	"6"	"Unknown or Not Stated"	"99"	19
"Total"	"2008"	"2008"	"June"	"6"			20049
	"2008"	"2008"	"July"	"7"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"July"	"7"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"July"	"7"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"July"	"7"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"July"	"7"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"July"	"7"	"22 weeks"	"22"	Suppressed
	"2008"	"2008"	"July"	"7"	"23 weeks"	"23"	10
	"2008"	"2008"	"July"	"7"	"24 weeks"	"24"	Suppressed
	"2008"	"2008"	"July"	"7"	"25 weeks"	"25"	21
	"2008"	"2008"	"July"	"7"	"26 weeks"	"26"	21
	"2008"	"2008"	"July"	"7"	"27 weeks"	"27"	31
	"2008"	"2008"	"July"	"7"	"28 weeks"	"28"	27
	"2008"	"2008"	"July"	"7"	"29 weeks"	"29"	49
	"2008"	"2008"	"July"	"7"	"30 weeks"	"30"	74
	"2008"	"2008"	"July"	"7"	"31 weeks"	"31"	107
	"2008"	"2008"	"July"	"7"	"32 weeks"	"32"	132
	"2008"	"2008"	"July"	"7"	"33 weeks"	"33"	175
	"2008"	"2008"	"July"	"7"	"34 weeks"	"34"	305
	"2008"	"2008"	"July"	"7"	"35 weeks"	"35"	486
	"2008"	"2008"	"July"	"7"	"36 weeks"	"36"	804
	"2008"	"2008"	"July"	"7"	"37 weeks"	"37"	1689
	"2008"	"2008"	"July"	"7"	"38 weeks"	"38"	3495
	"2008"	"2008"	"July"	"7"	"39 weeks"	"39"	5407
	"2008"	"2008"	"July"	"7"	"40 weeks"	"40"	4647
	"2008"	"2008"	"July"	"7"	"41 weeks"	"41"	2262
	"2008"	"2008"	"July"	"7"	"42 weeks"	"42"	676
	"2008"	"2008"	"July"	"7"	"43 weeks"	"43"	287
	"2008"	"2008"	"July"	"7"	"44 weeks"	"44"	128
	"2008"	"2008"	"July"	"7"	"45 weeks"	"45"	84
	"2008"	"2008"	"July"	"7"	"46 weeks"	"46"	32
	"2008"	"2008"	"July"	"7"	"47 weeks"	"47"	19
	"2008"	"2008"	"July"	"7"	"Unknown or Not Stated"	"99"	23
"Total"	"2008"	"2008"	"July"	"7"			21017
	"2008"	"2008"	"August"	"8"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"August"	"8"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"August"	"8"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"August"	"8"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"August"	"8"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"August"	"8"	"22 weeks"	"22"	Suppressed
	"2008"	"2008"	"August"	"8"	"23 weeks"	"23"	11
	"2008"	"2008"	"August"	"8"	"24 weeks"	"24"	11
	"2008"	"2008"	"August"	"8"	"25 weeks"	"25"	16
	"2008"	"2008"	"August"	"8"	"26 weeks"	"26"	12
	"2008"	"2008"	"August"	"8"	"27 weeks"	"27"	23
	"2008"	"2008"	"August"	"8"	"28 weeks"	"28"	17
	"2008"	"2008"	"August"	"8"	"29 weeks"	"29"	43
	"2008"	"2008"	"August"	"8"	"30 weeks"	"30"	55
	"2008"	"2008"	"August"	"8"	"31 weeks"	"31"	69
	"2008"	"2008"	"August"	"8"	"32 weeks"	"32"	123
	"2008"	"2008"	"August"	"8"	"33 weeks"	"33"	180
	"2008"	"2008"	"August"	"8"	"34 weeks"	"34"	310
	"2008"	"2008"	"August"	"8"	"35 weeks"	"35"	478
	"2008"	"2008"	"August"	"8"	"36 weeks"	"36"	852
	"2008"	"2008"	"August"	"8"	"37 weeks"	"37"	1746
	"2008"	"2008"	"August"	"8"	"38 weeks"	"38"	3499
	"2008"	"2008"	"August"	"8"	"39 weeks"	"39"	5613
	"2008"	"2008"	"August"	"8"	"40 weeks"	"40"	4547
	"2008"	"2008"	"August"	"8"	"41 weeks"	"41"	2132
	"2008"	"2008"	"August"	"8"	"42 weeks"	"42"	624
	"2008"	"2008"	"August"	"8"	"43 weeks"	"43"	301
	"2008"	"2008"	"August"	"8"	"44 weeks"	"44"	172
	"2008"	"2008"	"August"	"8"	"45 weeks"	"45"	69
	"2008"	"2008"	"August"	"8"	"46 weeks"	"46"	44
	"2008"	"2008"	"August"	"8"	"47 weeks"	"47"	24
	"2008"	"2008"	"August"	"8"	"Unknown or Not Stated"	"99"	16
"Total"	"2008"	"2008"	"August"	"8"			21007
	"2008"	"2008"	"September"	"9"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"September"	"9"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"September"	"9"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"September"	"9"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"September"	"9"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"September"	"9"	"22 weeks"	"22"	Suppressed
	"2008"	"2008"	"September"	"9"	"23 weeks"	"23"	13
	"2008"	"2008"	"September"	"9"	"24 weeks"	"24"	16
	"2008"	"2008"	"September"	"9"	"25 weeks"	"25"	16
	"2008"	"2008"	"September"	"9"	"26 weeks"	"26"	22
	"2008"	"2008"	"September"	"9"	"27 weeks"	"27"	35
	"2008"	"2008"	"September"	"9"	"28 weeks"	"28"	35
	"2008"	"2008"	"September"	"9"	"29 weeks"	"29"	44
	"2008"	"2008"	"September"	"9"	"30 weeks"	"30"	72
	"2008"	"2008"	"September"	"9"	"31 weeks"	"31"	65
	"2008"	"2008"	"September"	"9"	"32 weeks"	"32"	100
	"2008"	"2008"	"September"	"9"	"33 weeks"	"33"	152
	"2008"	"2008"	"September"	"9"	"34 weeks"	"34"	258
	"2008"	"2008"	"September"	"9"	"35 weeks"	"35"	441
	"2008"	"2008"	"September"	"9"	"36 weeks"	"36"	778
	"2008"	"2008"	"September"	"9"	"37 weeks"	"37"	1633
	"2008"	"2008"	"September"	"9"	"38 weeks"	"38"	3462
	"2008"	"2008"	"September"	"9"	"39 weeks"	"39"	5762
	"2008"	"2008"	"September"	"9"	"40 weeks"	"40"	4702
	"2008"	"2008"	"September"	"9"	"41 weeks"	"41"	2120
	"2008"	"2008"	"September"	"9"	"42 weeks"	"42"	663
	"2008"	"2008"	"September"	"9"	"43 weeks"	"43"	279
	"2008"	"2008"	"September"	"9"	"44 weeks"	"44"	143
	"2008"	"2008"	"September"	"9"	"45 weeks"	"45"	69
	"2008"	"2008"	"September"	"9"	"46 weeks"	"46"	32
	"2008"	"2008"	"September"	"9"	"47 weeks"	"47"	18
	"2008"	"2008"	"September"	"9"	"Unknown or Not Stated"	"99"	18
"Total"	"2008"	"2008"	"September"	"9"			20970
	"2008"	"2008"	"October"	"10"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"October"	"10"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"October"	"10"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"October"	"10"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"October"	"10"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"October"	"10"	"22 weeks"	"22"	Suppressed
	"2008"	"2008"	"October"	"10"	"23 weeks"	"23"	Suppressed
	"2008"	"2008"	"October"	"10"	"24 weeks"	"24"	14
	"2008"	"2008"	"October"	"10"	"25 weeks"	"25"	20
	"2008"	"2008"	"October"	"10"	"26 weeks"	"26"	24
	"2008"	"2008"	"October"	"10"	"27 weeks"	"27"	26
	"2008"	"2008"	"October"	"10"	"28 weeks"	"28"	26
	"2008"	"2008"	"October"	"10"	"29 weeks"	"29"	34
	"2008"	"2008"	"October"	"10"	"30 weeks"	"30"	36
	"2008"	"2008"	"October"	"10"	"31 weeks"	"31"	85
	"2008"	"2008"	"October"	"10"	"32 weeks"	"32"	105
	"2008"	"2008"	"October"	"10"	"33 weeks"	"33"	138
	"2008"	"2008"	"October"	"10"	"34 weeks"	"34"	249
	"2008"	"2008"	"October"	"10"	"35 weeks"	"35"	437
	"2008"	"2008"	"October"	"10"	"36 weeks"	"36"	741
	"2008"	"2008"	"October"	"10"	"37 weeks"	"37"	1629
	"2008"	"2008"	"October"	"10"	"38 weeks"	"38"	3421
	"2008"	"2008"	"October"	"10"	"39 weeks"	"39"	5281
	"2008"	"2008"	"October"	"10"	"40 weeks"	"40"	4745
	"2008"	"2008"	"October"	"10"	"41 weeks"	"41"	2241
	"2008"	"2008"	"October"	"10"	"42 weeks"	"42"	616
	"2008"	"2008"	"October"	"10"	"43 weeks"	"43"	261
	"2008"	"2008"	"October"	"10"	"44 weeks"	"44"	137
	"2008"	"2008"	"October"	"10"	"45 weeks"	"45"	56
	"2008"	"2008"	"October"	"10"	"46 weeks"	"46"	39
	"2008"	"2008"	"October"	"10"	"47 weeks"	"47"	22
	"2008"	"2008"	"October"	"10"	"Unknown or Not Stated"	"99"	16
"Total"	"2008"	"2008"	"October"	"10"			20436
	"2008"	"2008"	"November"	"11"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"November"	"11"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"November"	"11"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"November"	"11"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"November"	"11"	"21 weeks"	"21"	10
	"2008"	"2008"	"November"	"11"	"22 weeks"	"22"	Suppressed
	"2008"	"2008"	"November"	"11"	"23 weeks"	"23"	Suppressed
	"2008"	"2008"	"November"	"11"	"24 weeks"	"24"	14
	"2008"	"2008"	"November"	"11"	"25 weeks"	"25"	21
	"2008"	"2008"	"November"	"11"	"26 weeks"	"26"	23
	"2008"	"2008"	"November"	"11"	"27 weeks"	"27"	21
	"2008"	"2008"	"November"	"11"	"28 weeks"	"28"	26
	"2008"	"2008"	"November"	"11"	"29 weeks"	"29"	30
	"2008"	"2008"	"November"	"11"	"30 weeks"	"30"	58
	"2008"	"2008"	"November"	"11"	"31 weeks"	"31"	62
	"2008"	"2008"	"November"	"11"	"32 weeks"	"32"	81
	"2008"	"2008"	"November"	"11"	"33 weeks"	"33"	122
	"2008"	"2008"	"November"	"11"	"34 weeks"	"34"	224
	"2008"	"2008"	"November"	"11"	"35 weeks"	"35"	376
	"2008"	"2008"	"November"	"11"	"36 weeks"	"36"	687
	"2008"	"2008"	"November"	"11"	"37 weeks"	"37"	1437
	"2008"	"2008"	"November"	"11"	"38 weeks"	"38"	3166
	"2008"	"2008"	"November"	"11"	"39 weeks"	"39"	4960
	"2008"	"2008"	"November"	"11"	"40 weeks"	"40"	4201
	"2008"	"2008"	"November"	"11"	"41 weeks"	"41"	1901
	"2008"	"2008"	"November"	"11"	"42 weeks"	"42"	574
	"2008"	"2008"	"November"	"11"	"43 weeks"	"43"	236
	"2008"	"2008"	"November"	"11"	"44 weeks"	"44"	129
	"2008"	"2008"	"November"	"11"	"45 weeks"	"45"	45
	"2008"	"2008"	"November"	"11"	"46 weeks"	"46"	24
	"2008"	"2008"	"November"	"11"	"47 weeks"	"47"	21
	"2008"	"2008"	"November"	"11"	"Unknown or Not Stated"	"99"	18
"Total"	"2008"	"2008"	"November"	"11"			18489
	"2008"	"2008"	"December"	"12"	"17 weeks"	"17"	Suppressed
	"2008"	"2008"	"December"	"12"	"18 weeks"	"18"	Suppressed
	"2008"	"2008"	"December"	"12"	"19 weeks"	"19"	Suppressed
	"2008"	"2008"	"December"	"12"	"20 weeks"	"20"	Suppressed
	"2008"	"2008"	"December"	"12"	"21 weeks"	"21"	Suppressed
	"2008"	"2008"	"December"	"12"	"22 weeks"	"22"	Suppressed
	"2008"	"2008"	"December"	"12"	"23 weeks"	"23"	10
	"2008"	"2008"	"December"	"12"	"24 weeks"	"24"	12
	"2008"	"2008"	"December"	"12"	"25 weeks"	"25"	23
	"2008"	"2008"	"December"	"12"	"26 weeks"	"26"	16
	"2008"	"2008"	"December"	"12"	"27 weeks"	"27"	30
	"2008"	"2008"	"December"	"12"	"28 weeks"	"28"	37
	"2008"	"2008"	"December"	"12"	"29 weeks"	"29"	28
	"2008"	"2008"	"December"	"12"	"30 weeks"	"30"	61
	"2008"	"2008"	"December"	"12"	"31 weeks"	"31"	74
	"2008"	"2008"	"December"	"12"	"32 weeks"	"32"	107
	"2008"	"2008"	"December"	"12"	"33 weeks"	"33"	137
	"2008"	"2008"	"December"	"12"	"34 weeks"	"34"	265
	"2008"	"2008"	"December"	"12"	"35 weeks"	"35"	420
	"2008"	"2008"	"December"	"12"	"36 weeks"	"36"	839
	"2008"	"2008"	"December"	"12"	"37 weeks"	"37"	1593
	"2008"	"2008"	"December"	"12"	"38 weeks"	"38"	3288
	"2008"	"2008"	"December"	"12"	"39 weeks"	"39"	5163
	"2008"	"2008"	"December"	"12"	"40 weeks"	"40"	4244
	"2008"	"2008"	"December"	"12"	"41 weeks"	"41"	2053
	"2008"	"2008"	"December"	"12"	"42 weeks"	"42"	623
	"2008"	"2008"	"December"	"12"	"43 weeks"	"43"	274
	"2008"	"2008"	"December"	"12"	"44 weeks"	"44"	147
	"2008"	"2008"	"December"	"12"	"45 weeks"	"45"	72
	"2008"	"2008"	"December"	"12"	"46 weeks"	"46"	36
	"2008"	"2008"	"December"	"12"	"47 weeks"	"47"	15
	"2008"	"2008"	"December"	"12"	"Unknown or Not Stated"	"99"	23
"Total"	"2008"	"2008"	"December"	"12"			19612
"Total"	"2008"	"2008"					240719
	"2009"	"2009"	"January"	"1"	"17 weeks"	"17"	Suppressed
	"2009"	"2009"	"January"	"1"	"18 weeks"	"18"	Suppressed
	"2009"	"2009"	"January"	"1"	"19 weeks"	"19"	Suppressed
	"2009"	"2009"	"January"	"1"	"20 weeks"	"20"	Suppressed
	"2009"	"2009"	"January"	"1"	"21 weeks"	"21"	Suppressed
	"2009"	"2009"	"January"	"1"	"22 weeks"	"22"	Suppressed
	"2009"	"2009"	"January"	"1"	"23 weeks"	"23"	10
	"2009"	"2009"	"January"	"1"	"24 weeks"	"24"	13
	"2009"	"2009"	"January"	"1"	"25 weeks"	"25"	16
	"2009"	"2009"	"January"	"1"	"26 weeks"	"26"	28
	"2009"	"2009"	"January"	"1"	"27 weeks"	"27"	28
	"2009"	"2009"	"January"	"1"	"28 weeks"	"28"	33
	"2009"	"2009"	"January"	"1"	"29 weeks"	"29"	45
	"2009"	"2009"	"January"	"1"	"30 weeks"	"30"	65
	"2009"	"2009"	"January"	"1"	"31 weeks"	"31"	69
	"2009"	"2009"	"January"	"1"	"32 weeks"	"32"	97
	"2009"	"2009"	"January"	"1"	"33 weeks"	"33"	139
